state_abbr,s_StudyID,s_Study_Design,s_Study_Rating,s_Study_Page_URL,findings_n,interventions_n,weighted_outcome_sample,mean_effect_size_wwc,mean_improvement_index
FL,81533,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81533,2,0,728.0,0.260164147190957,7.5
FL,81746,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81746,3,1,220.20000000000002,0.19659720964456398,7.666666666666667
FL,81830,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81830,12,1,1693.6000000000001,0.11020461145858564,4.333333333333333
FL,82112,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82112,2,1,750.0,-0.07870075088132886,-3.0
FL,82128,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82128,6,1,1221.6000000000001,-0.09049112192376868,-3.8333333333333335
FL,82128,Randomized controlled trial,Meets WWC standards without reservations,/Study/82128,30,1,6030.200000000001,-0.00575970139660081,-1.0666666666666667
FL,82328,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/82328,3,0,6267.0,0.20170251811553766,7.666666666666667
FL,82590,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82590,7,0,9763.600000000002,0.0267494280005808,1.1428571428571428
FL,82733,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82733,3,0,3225.0,0.14146268459415748,5.333333333333333
FL,82757,Single Case Design,Meets WWC standards with reservations,/Study/82757,2,1,2.0,,
FL,82904,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82904,1,1,152.83333333333331,0.191998492358146,6.0
FL,82904,Randomized controlled trial,Meets WWC standards without reservations,/Study/82904,1,1,113.16666666666666,0.259785612131792,10.0
FL,82909,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82909,3,0,93.33333333333333,,
FL,82913,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82913,13,0,2106.0,-0.07436401014342928,-2.923076923076923
FL,82968,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82968,5,0,450.0,0.242922664576825,9.4
FL,84095,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84095,6,0,38386.0,,-1.0
FL,84864,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/84864,1,1,3592.0,0.0111279318167103,0.0
FL,85545,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85545,5,0,2112.0,0.6723334100281777,18.0
FL,85549,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85549,22,0,946.0,-0.008674046874873104,-0.4090909090909091
FL,85568,Single Case Design,Meets WWC standards with reservations,/Study/85568,1,1,4.0,,
FL,85761,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85761,46,0,782340.0,0.10500512209074597,4.069767441860465
FL,85765,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85765,6,0,3146.0,0.23505388310764297,9.166666666666666
FL,85766,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85766,1,0,396.0,0.300459677359122,12.0
FL,85768,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85768,7,0,593.0,0.2283508693914756,8.857142857142858
FL,86088,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/86088,11,0,6496.5,0.08258654903907094,3.272727272727273
FL,86088,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86088,9,0,6338.0,0.0733163429362887,2.888888888888889
FL,86089,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/86089,1,0,1683.0,0.13197889428542,5.0
FL,86123,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86123,25,0,705.2,0.04064272609178279,1.52
FL,86137,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86137,2,0,230.5,0.181853768275424,7.0
FL,86143,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86143,4,0,295.0,0.1674702462488385,6.5
FL,86144,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86144,4,0,291.0,0.34792717763749526,12.5
FL,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
FL,87305,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87305,14,0,2870.0,,
FL,88520,Single Case Design,Meets WWC standards with reservations,/Study/88520,2,0,20.0,,
FL,88522,Single Case Design,Meets WWC standards without reservations,/Study/88522,1,0,10.0,,
FL,88712,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/88712,4,0,1760.0,0.16578547121919326,6.5
FL,88770,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88770,2,0,870.0,0.936891560287569,32.5
FL,88880,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88880,9,1,1513.5,0.05732518513555702,2.2222222222222223
FL,89388,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89388,4,1,9621.0,0.0839547112438706,3.5
FL,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
FL,89533,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89533,4,0,72076.0,0.0976256643554484,4.0
FL,89675,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89675,7,0,1512.0,-0.042571359996391105,-1.5714285714285714
FL,89719,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89719,6,0,1224.0,-0.005334142499059284,-0.16666666666666666
FL,89865,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89865,1,0,7.5,0.993756540293579,34.0
FL,89921,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89921,1,0,45235.0,-0.0452559233852505,-2.0
FL,89950,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89950,2,0,126.0,0.8371377431150435,29.5
FL,90000,Single Case Design,Meets WWC standards with reservations,/Study/90000,1,0,8.0,,
FL,90020,Regression Discontinuity Design,Meets WWC standards with reservations,/Study/90020,8,0,176000.0,,
FL,90096,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90096,12,0,1158.0,0.23122804876129388,9.166666666666666
FL,90219,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90219,5,0,6086.5,0.012498808031651251,1.0
FL,90255,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90255,2,0,20794.0,0.18902173502891606,7.0
FL,90350,Regression Discontinuity Design,Meets WWC standards with reservations,/Study/90350,2,0,11300.0,-0.428658882032817,-16.5
FL,90355,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90355,4,0,1136.0,0.13780345400064173,5.5
FL,90392,Regression Discontinuity Design,Meets WWC standards with reservations,/Study/90392,2,0,11440.0,-0.1851782742099535,-7.5
FL,90494,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90494,1,0,2283.0,0.271069023481729,11.0
FL,90495,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90495,10,0,12937.0,0.03614811984830925,1.4
FL,90638,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90638,3,0,152.0,0.681465824668987,23.666666666666668
FL,90682,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90682,7,0,330.3333333333333,0.22740066406450785,8.857142857142858
GA,9443,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/9443,3,1,187.33333333333331,0.34881339986456966,13.0
GA,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
GA,29870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29870,1,1,119.60000000000001,,23.0
GA,30135,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30135,4,1,431.22222222222223,,13.75
GA,32025,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/32025,2,0,15662.0,-0.03131344760484425,-1.0
GA,65371,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65371,9,1,462.72727272727275,0.3750378161015652,13.0
GA,65808,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/65808,2,1,280.0,1.54813350719971,32.5
GA,67271,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67271,6,0,1487.142857142857,-0.027289559475774217,-1.0
GA,67284,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67284,3,1,578.125,-0.0166493649416042,-0.6666666666666666
GA,67284,Randomized controlled trial,Meets WWC standards without reservations,/Study/67284,16,0,4515.5,,-2.5
GA,67301,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67301,176,0,5455.200000000001,,8.823863636363637
GA,70299,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/70299,12,0,1308.0,0.12352130471841871,4.916666666666667
GA,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
GA,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
GA,78077,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78077,9,1,760.5,-0.020522128170763387,-0.3333333333333333
GA,78712,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78712,34,1,1953.5,0.3231532575010971,11.911764705882353
GA,79397,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79397,29,1,15791.0,0.06652589711733413,3.103448275862069
GA,81478,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81478,10,1,875.5833333333333,0.15719305656822333,5.9
GA,81486,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81486,21,0,7444.5,,3.142857142857143
GA,82354,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82354,1,1,70.0,0.485168766157015,19.0
GA,82904,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82904,1,1,152.83333333333331,0.191998492358146,6.0
GA,82904,Randomized controlled trial,Meets WWC standards without reservations,/Study/82904,1,1,113.16666666666666,0.259785612131792,10.0
GA,82909,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/82909,3,0,93.33333333333333,,
GA,85516,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85516,22,1,37873.22222222222,0.19397960096453054,7.636363636363637
GA,85518,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85518,13,1,1953.909090909091,0.23452534013614063,9.307692307692308
GA,85538,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85538,6,1,463.71428571428567,0.14412486355040896,5.666666666666667
GA,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
GA,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
GA,87523,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87523,4,0,490.0,0.2186632496155815,8.5
GA,88740,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88740,6,0,1672.5,0.38250415515592134,7.666666666666667
GA,88781,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/88781,1,0,270.0,0.674120440824626,25.0
GA,89200,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89200,3,1,707.125,1.0003193162786483,34.0
GA,89235,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89235,10,1,2588.5,0.357605673807994,5.8
GA,89442,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89442,13,0,2185.8571428571427,0.09983846333177503,4.083333333333333
GA,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
GA,89868,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89868,12,0,3818.8571428571427,0.01317530760775513,0.4166666666666667
GA,89868,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89868,12,0,3818.8571428571427,0.013156167920148449,0.4166666666666667
GA,89932,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89932,1,0,400.0,0.0153451494903905,1.0
GA,90228,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90228,4,0,1048.0,-0.28235205842656497,-11.25
GA,90296,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90296,1,0,2128.7000000000003,-0.251943611941047,-10.0
GA,90575,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90575,3,0,24.0,1.81388261260897,37.5
GA,90682,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90682,7,0,330.3333333333333,0.22740066406450785,8.857142857142858
HI,65132,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/65132,10,1,23940.0,,17.8
HI,73162,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/73162,2,0,298.0,0.767138263330682,27.0
HI,81439,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81439,14,0,264.0,0.041627767230100934,10.214285714285714
HI,82114,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82114,2,1,913.0,-0.11421519954241885,-4.5
HI,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
IA,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
IA,65371,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65371,9,1,462.72727272727275,0.3750378161015652,13.0
IA,87237,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87237,9,0,6642.0,0.10679616201644361,4.222222222222222
IA,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
IA,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
IA,89204,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89204,5,0,3682.0,0.17021898373383504,6.8
IA,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
ID,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
ID,65371,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65371,9,1,462.72727272727275,0.3750378161015652,13.0
ID,82904,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82904,1,1,152.83333333333331,0.191998492358146,6.0
ID,82904,Randomized controlled trial,Meets WWC standards without reservations,/Study/82904,1,1,113.16666666666666,0.259785612131792,10.0
ID,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
ID,90225,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90225,4,0,464.0,0.1609487213294015,6.5
ID,91172,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/91172,7,0,79822.0,0.012282315160572516,0.5714285714285714
IL,1121,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/1121,2,1,571.6666666666666,0.09274873159973471,3.5
IL,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
IL,29870,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29870,1,1,119.60000000000001,,23.0
IL,30012,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30012,1,1,207.9,,8.0
IL,30135,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/30135,4,1,431.22222222222223,,13.75
IL,32031,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/32031,2,0,3752.333333333333,-0.08780774536079135,-3.5
IL,64307,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/64307,7,1,1511.5,0.09188581215146151,1.8571428571428572
IL,67271,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67271,6,0,1487.142857142857,-0.027289559475774217,-1.0
IL,67294,Randomized controlled trial,Meets WWC standards without reservations,/Study/67294,14,0,0.0,,0.6428571428571429
IL,67297,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67297,19,0,608.0,-0.21010672635487915,-11.631578947368421
IL,67301,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67301,176,0,5455.200000000001,,8.823863636363637
IL,69367,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/69367,6,0,8316.0,0.09217517259040381,5.166666666666667
IL,71673,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/71673,6,1,180.0,0.6015453510032371,21.833333333333332
IL,77096,Randomized controlled trial,Meets WWC standards without reservations,/Study/77096,8,0,7633.0,,5.375
IL,77775,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77775,3,0,155.4,0.22198067330319501,9.0
IL,78474,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/78474,4,0,54314.0,,10.0
IL,78621,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/78621,16,0,534.0,-0.2619636527979254,-10.1875
IL,79241,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/79241,8,0,1768.0,-0.032447551371405,2.875
IL,79880,Randomized controlled trial,Meets WWC standards without reservations,/Study/79880,1,1,232.0,,3.0
IL,80566,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/80566,4,0,16144.0,0.03531305120674055,1.0
IL,80567,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/80567,5,0,100194.0,0.0191710967534744,0.8
IL,81031,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81031,1,0,422.0,0.0728357447508975,
IL,81428,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81428,16,0,1464986.111111111,,0.875
IL,81473,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81473,12,0,193.71428571428572,0.5892717660524036,21.181818181818183
IL,81474,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81474,11,0,154.0,,
IL,81478,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81478,10,1,875.5833333333333,0.15719305656822333,5.9
IL,81569,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81569,2,0,86.66666666666666,0.6000141639602434,22.5
IL,81689,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81689,4,1,1924.0,-0.05107885820481185,-2.0
IL,81698,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/81698,9,0,10182.0,-0.0036073479929553034,0.0
IL,81746,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81746,3,1,220.20000000000002,0.19659720964456398,7.666666666666667
IL,82203,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82203,1,0,1919.0,0.118156409785317,5.0
IL,83639,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/83639,1,0,554.0,0.0999066478448513,4.0
IL,84085,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84085,10,0,42621.666666666664,-0.04099763288517759,-1.7
IL,84091,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/84091,6,0,2242.0,0.39141404569426874,13.833333333333334
IL,84201,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84201,8,0,8024.0,-0.058222263971337236,-2.375
IL,84221,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/84221,9,1,1666.0,0.003192531396614089,0.2222222222222222
IL,84230,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/84230,4,1,1084.3333333333333,-0.005002166902768201,0.0
IL,85481,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85481,10,0,27400.0,0.1259417307653192,5.0
IL,85482,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85482,4,0,8256.0,0.06552467454581187,2.5
IL,85550,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85550,10,0,14857.0,,
IL,85645,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/85645,5,0,22147.0,0.0009991311199635004,-0.2
IL,86088,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/86088,11,0,6496.5,0.08258654903907094,3.272727272727273
IL,86088,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86088,9,0,6338.0,0.0733163429362887,2.888888888888889
IL,86097,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86097,3,0,450.0,0.21375978167784349,5.0
IL,86108,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86108,2,0,186.0,0.07586776859504135,3.0
IL,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
IL,87305,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87305,14,0,2870.0,,
IL,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
IL,87630,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87630,4,0,239.85714285714283,0.2155322373525775,8.333333333333334
IL,88833,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88833,5,0,3249.0,0.23339345113103444,9.0
IL,89200,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89200,3,1,707.125,1.0003193162786483,34.0
IL,89343,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/89343,50,1,160572.0,0.18408829571874985,7.037037037037037
IL,89360,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89360,5,0,18668.0,,15.5
IL,89736,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89736,2,0,962.0,-0.062400534344235155,-2.5
IL,89784,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89784,18,0,690.0,0.558431941983726,20.88888888888889
IL,89881,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89881,30,0,1336.0,0.5355981494918004,19.8
IL,89971,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/89971,12,0,75822.0,-0.017728877232854257,-0.75
IL,90069,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90069,1,0,73.0,0.278738216734227,11.0
IL,90262,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90262,3,0,1914.0,0.0743943710415806,3.0
IL,90296,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90296,1,0,2128.7000000000003,-0.251943611941047,-10.0
IL,90317,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90317,7,0,988.9999999999999,0.0034404647697599713,0.2857142857142857
IL,90347,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/90347,5,0,2276.0,0.2186143586446614,8.0
IL,90790,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90790,9,0,10354.384615384615,0.11986484868768077,4.777777777777778
IL,90794,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90794,2,0,11870.0,0.025695085334432752,1.0
IL,91258,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/91258,2,0,215.0,0.045465459134732045,2.0
IN,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
IN,22697,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/22697,2,1,140.0,0.148039806624427,6.0
IN,63611,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/63611,24,1,1712.0,0.1284028570459446,4.791666666666667
IN,65745,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/65745,8,1,1468.0,0.16651456240833,6.625
IN,67306,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/67306,3,0,120.0,,14.333333333333334
IN,67307,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/67307,22,0,0.0,,2.090909090909091
IN,77028,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/77028,6,0,223.71428571428572,,4.833333333333333
IN,77299,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/77299,1,1,46.5625,0.112191716858976,4.0
IN,79576,Randomized controlled trial,Meets WWC standards without reservations,/Study/79576,10,0,61524.0,,5.8
IN,81003,Randomized controlled trial,Meets WWC standards without reservations,/Study/81003,23,1,887.7142857142857,0.021395209620030203,0.782608695652174
IN,81478,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81478,10,1,875.5833333333333,0.15719305656822333,5.9
IN,81591,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/81591,1,0,18.0,,0.0
IN,81638,Randomized controlled trial,Meets WWC standards without reservations,/Study/81638,2,0,148.28571428571428,,6.5
IN,82717,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82717,3,0,525.0,0.14558941440319767,5.333333333333333
IN,82904,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/82904,1,1,152.83333333333331,0.191998492358146,6.0
IN,82904,Randomized controlled trial,Meets WWC standards without reservations,/Study/82904,1,1,113.16666666666666,0.259785612131792,10.0
IN,85525,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/85525,8,0,480.0,0.7423218080230882,27.375
IN,86107,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/86107,1,0,58.0,0.885391922322382,31.0
IN,86110,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/86110,4,1,892.0,0.19818594924939537,8.0
IN,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
IN,87294,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/87294,1,0,1015.0,0.237579882272939,9.0
IN,89436,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89436,7,0,140.0,0.06423278845170699,2.75
IN,89470,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89470,6,0,5479.090909090909,-0.004047550582012884,-0.16666666666666666
IN,89484,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89484,1,0,60.0,0.0,0.0
IN,89784,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89784,18,0,690.0,0.558431941983726,20.88888888888889
IN,89846,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/89846,7,1,1009.0,0.010502641613167487,0.0
IN,90317,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90317,7,0,988.9999999999999,0.0034404647697599713,0.2857142857142857
IN,90356,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90356,36,0,1970097.0,0.07192800117862337,2.875
IN,90829,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/90829,6,0,389238.0,1.38553789660217,41.2
IN,90946,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90946,15,0,1223.0,0.294329963302244,11.4
IN,90950,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90950,10,0,834.5,0.17279599471901333,6.8
IN,90951,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/90951,15,0,1207.0,0.28373178858353676,10.8
IN,94627,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/94627,15,0,9592.75,0.027109936536759454,1.0
KS,14407,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/14407,8,1,280.54166666666663,0.2946,11.6
KS,29247,Randomized controlled trial,Meets WWC standards without reservations,/Study/29247,9,1,586.3333333333333,,2.6666666666666665
KS,29836,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/29836,8,1,2768.0,0.0012647013789142674,-0.75
KS,64212,Randomized controlled trial,Meets WWC standards without reservations,/Study/64212,1,1,218.0,0.34800627074448,14.0
KS,64592,Quasi-Experimental Design,Meets WWC standards with reservations,/Study/64592,4,1,46.0,0.4033177938130863,15.5
KS,81003,Randomized controlled trial,Meets WWC standards without reservations,/Study/81003,23,1,887.7142857142857,0.021395209620030203,0.782608695652174
KS,81478,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/81478,10,1,875.5833333333333,0.15719305656822333,5.9
KS,86137,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/86137,2,0,230.5,0.181853768275424,7.0
KS,87293,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/87293,4,0,288.51162790697674,0.3851747268965773,14.75
KS,87321,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/87321,118,0,14108.846153846154,0.18732667746261944,7.0495049504950495
KS,88733,Randomized Controlled Trial,Meets WWC standards with reservations,/Study/88733,2,0,142.0,0.1048212095190773,4.5
KS,88734,Randomized Controlled Trial,Meets WWC standards without reservations,/Study/88734,2,0,170.0,-0.09157555503077855,-3.5
