state_abbr,i_InterventionID,i_Intervention_Name,findings_n,studies_n,weighted_outcome_sample,mean_effect_size_wwc,median_effect_size_wwc,pct_positive_effect_size,mean_improvement_index,intervention_name
NV,17.0,Saxon Math,13,2,1740.1625000000001,0.11035746572015413,0.104091093612701,76.92307692307693,4.3076923076923075,Saxon Math
NV,290.0,"Investigations in Number, Data, and Space®",24,1,4806.400000000001,-0.035791488519723066,-0.0296202721671157,25.0,-2.125,"Investigations in Number, Data, and Space®"
NV,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,6,1,1221.6000000000001,-0.09049112192376868,-0.0962381355216201,16.666666666666664,-3.8333333333333335,Scott Foresman-Addison Wesley Elementary Mathematics
NV,1175.0,Math Expressions,9,1,1513.5,0.05732518513555702,0.0275963385712838,88.88888888888889,2.2222222222222223,Math Expressions
NY,17.0,Saxon Math,13,2,1740.1625000000001,0.11035746572015413,0.104091093612701,76.92307692307693,4.3076923076923075,Saxon Math
NY,19.0,Knowledge is Power Program (KIPP),41,3,40290.8455988456,0.19953975181199887,0.175708448371066,100.0,7.878048780487805,Knowledge is Power Program (KIPP)
NY,83.0,Open Learning Initiative (OLI),4,1,1049.5,0.14032134158796683,0.1264856576979925,100.0,5.5,Open Learning Initiative (OLI)
NY,290.0,"Investigations in Number, Data, and Space®",24,1,4806.400000000001,-0.035791488519723066,-0.0296202721671157,25.0,-2.125,"Investigations in Number, Data, and Space®"
NY,305.0,Progress in Mathematics,2,1,183.5,0.07112031012624301,0.07112031012624301,50.0,2.5,Progress in Mathematics
NY,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,6,1,1221.6000000000001,-0.09049112192376868,-0.0962381355216201,16.666666666666664,-3.8333333333333335,Scott Foresman-Addison Wesley Elementary Mathematics
NY,425.0,Pre-K Mathematics,24,2,3437.5,0.2106436137689918,0.116884117481694,100.0,8.208333333333334,Pre-K Mathematics
NY,621.0,New Chance,1,1,207.9,,,,8.0,New Chance
NY,623.0,JOBSTART,4,1,431.22222222222223,,,,13.75,JOBSTART
NY,718.0,Service and Conservation Corps,1,1,156.5,,,,-2.0,Service and Conservation Corps
NY,797.0,Linked Learning Communities,18,1,6876.0,,,,1.2777777777777777,Linked Learning Communities
NY,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
NY,1175.0,Math Expressions,9,1,1513.5,0.05732518513555702,0.0275963385712838,88.88888888888889,2.2222222222222223,Math Expressions
NY,1287.0,Leveled Literacy Intervention,34,1,1953.5,0.3231532575010971,0.24895804886850098,97.05882352941177,11.911764705882353,Leveled Literacy Intervention
NY,1517.0,Bottom Line,7,1,6491.0,0.18148173294825373,0.340864516763396,71.42857142857143,7.142857142857143,Bottom Line
NY,1581.0,Year Up,14,2,833.0416666666666,0.025809986101570544,0.1307178235113785,71.42857142857143,1.5714285714285714,Year Up
NY,1623.0,Single Stop,4,1,9621.0,0.0839547112438706,0.0593227093463462,75.0,3.5,Single Stop
NY,2151.0,Building Blocks&trade;,1,1,571.3333333333333,0.551825640992102,0.551825640992102,100.0,21.0,Building Blocks&trade;
OH,214.0,Success for All®,10,1,875.5833333333333,0.15719305656822333,0.206750183071705,57.14285714285714,5.9,Success for All®
OH,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
OH,277.0,Shared Book Reading,2,1,283.0,0.1550845546393858,0.1550845546393858,100.0,6.0,Shared Book Reading
OH,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
OH,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,850.0,0.06644074410793266,0.06644074410793266,50.0,2.5,Scott Foresman-Addison Wesley Elementary Mathematics
OH,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
OH,361.0,Voyager Universal Literacy System®,7,1,1393.0,0.45525812958537654,0.484304176259957,100.0,16.857142857142858,Voyager Universal Literacy System®
OH,380.0,Transition Mathematics,3,1,220.20000000000002,0.19659720964456398,0.167228420541107,100.0,7.666666666666667,Transition Mathematics
OH,742.0,READ 180®,3,1,187.33333333333331,0.34881339986456966,0.237108477373884,100.0,13.0,READ 180®
OH,750.0,Core-Plus Mathematics,9,1,462.72727272727275,0.3750378161015652,0.289480191481847,77.77777777777779,13.0,Core-Plus Mathematics
OH,1279.0,Prentice Hall/Pearson Literature© (2007-15),2,1,527.25,-0.01469072360644005,-0.01469072360644005,50.0,-0.5,Prentice Hall/Pearson Literature© (2007-15)
OK,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
OK,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
OR,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
OR,290.0,"Investigations in Number, Data, and Space®",2,1,83.25,0.11467330185640134,0.11467330185640134,50.0,4.5,"Investigations in Number, Data, and Space®"
OR,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
OR,434.0,Summer Training and Education Program (STEP),4,1,1285.5,,,,-0.75,Summer Training and Education Program (STEP)
OR,621.0,New Chance,1,1,207.9,,,,8.0,New Chance
OR,726.0,Project CRISS®,3,1,578.125,-0.0166493649416042,-0.0321735993734571,33.33333333333333,-0.6666666666666666,Project CRISS®
OR,1279.0,Prentice Hall/Pearson Literature© (2007-15),2,1,527.25,-0.01469072360644005,-0.01469072360644005,50.0,-0.5,Prentice Hall/Pearson Literature© (2007-15)
PA,19.0,Knowledge is Power Program (KIPP),19,2,2417.6233766233768,0.20597782121433061,0.175708448371066,100.0,8.157894736842104,Knowledge is Power Program (KIPP)
PA,117.0,Heartwood Ethics Curriculum/An Ethics Curriculum for Children,7,1,1511.5,0.09188581215146151,0.10074104966565,57.14285714285714,1.8571428571428572,Heartwood Ethics Curriculum/An Ethics Curriculum for Children
PA,214.0,Success for All®,10,1,875.5833333333333,0.15719305656822333,0.206750183071705,57.14285714285714,5.9,Success for All®
PA,305.0,Progress in Mathematics,2,1,183.5,0.07112031012624301,0.07112031012624301,50.0,2.5,Progress in Mathematics
PA,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
PA,321.0,Career Academies,3,1,710.1666666666666,0.0899708731321358,0.0899708731321358,100.0,7.0,Career Academies
PA,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
PA,621.0,New Chance,1,1,207.9,,,,8.0,New Chance
PA,623.0,JOBSTART,4,1,431.22222222222223,,,,13.75,JOBSTART
PA,795.0,Fast Track: Elementary School,21,1,3938.75,0.12056809650149178,0.119210382984614,71.42857142857143,4.761904761904762,Fast Track: Elementary School
PA,814.0,Summer Counseling,12,1,9686.666666666666,0.052381933073295146,0.06934858056794045,66.66666666666666,2.0833333333333335,Summer Counseling
RI,1581.0,Year Up,14,2,833.0416666666666,0.025809986101570544,0.1307178235113785,71.42857142857143,1.5714285714285714,Year Up
SC,17.0,Saxon Math,12,1,1693.6000000000001,0.11020461145858564,0.09383746952507925,75.0,4.333333333333333,Saxon Math
SC,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
SC,289.0,Houghton Mifflin Mathematics,3,1,70.66666666666666,,,,0.0,Houghton Mifflin Mathematics
SC,290.0,"Investigations in Number, Data, and Space®",26,2,4889.650000000001,-0.014296518465991007,-0.023645137060072,28.57142857142857,-1.6153846153846154,"Investigations in Number, Data, and Space®"
SC,309.0,Accelerated Math® ,2,1,321.75,0.14795002795549989,0.14795002795549989,100.0,5.5,Accelerated Math® 
SC,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,6,1,1221.6000000000001,-0.09049112192376868,-0.0962381355216201,16.666666666666664,-3.8333333333333335,Scott Foresman-Addison Wesley Elementary Mathematics
SC,750.0,Core-Plus Mathematics,9,1,462.72727272727275,0.3750378161015652,0.289480191481847,77.77777777777779,13.0,Core-Plus Mathematics
SC,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
SC,1175.0,Math Expressions,9,1,1513.5,0.05732518513555702,0.0275963385712838,88.88888888888889,2.2222222222222223,Math Expressions
SD,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
TN,7.0,Peer-Assisted Learning Strategies,3,1,1502.3333333333333,0.8575365752542133,0.893101290731852,100.0,30.0,Peer-Assisted Learning Strategies
TN,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
TN,19.0,Knowledge is Power Program (KIPP),35,2,39827.131313131315,0.20903944694255713,0.229968288983869,100.0,8.257142857142858,Knowledge is Power Program (KIPP)
TN,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
TN,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
TN,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
TN,795.0,Fast Track: Elementary School,21,1,3938.75,0.12056809650149178,0.119210382984614,71.42857142857143,4.761904761904762,Fast Track: Elementary School
TN,814.0,Summer Counseling,3,1,4921.5,0.10440974808460513,0.0854826225064468,66.66666666666666,4.0,Summer Counseling
TN,2151.0,Building Blocks&trade;,1,1,571.3333333333333,0.551825640992102,0.551825640992102,100.0,21.0,Building Blocks&trade;
TX,6.0,Teach for America (TFA),2,1,571.6666666666666,0.09274873159973471,0.09274873159973471,100.0,3.5,Teach for America (TFA)
TX,7.0,Peer-Assisted Learning Strategies,3,1,1502.3333333333333,0.8575365752542133,0.893101290731852,100.0,30.0,Peer-Assisted Learning Strategies
TX,17.0,Saxon Math,13,2,1740.1625000000001,0.11035746572015413,0.104091093612701,76.92307692307693,4.3076923076923075,Saxon Math
TX,19.0,Knowledge is Power Program (KIPP),41,3,40290.8455988456,0.19953975181199887,0.175708448371066,100.0,7.878048780487805,Knowledge is Power Program (KIPP)
TX,232.0,Open Court Reading©,2,1,266.0,0.225892052244969,0.225892052244969,100.0,8.0,Open Court Reading©
TX,290.0,"Investigations in Number, Data, and Space®",24,1,4806.400000000001,-0.035791488519723066,-0.0296202721671157,25.0,-2.125,"Investigations in Number, Data, and Space®"
TX,309.0,Accelerated Math® ,10,2,602.2916666666666,0.2527000079872857,0.243,100.0,9.857142857142858,Accelerated Math® 
TX,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,6,1,1221.6000000000001,-0.09049112192376868,-0.0962381355216201,16.666666666666664,-3.8333333333333335,Scott Foresman-Addison Wesley Elementary Mathematics
TX,321.0,Career Academies,3,1,710.1666666666666,0.0899708731321358,0.0899708731321358,100.0,7.0,Career Academies
TX,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
TX,393.0,National Guard Youth ChalleNGe Program,1,1,119.60000000000001,,,,23.0,National Guard Youth ChalleNGe Program
TX,529.0,Successmaker,23,1,887.7142857142857,0.021395209620030203,0.0159998686824148,52.17391304347826,0.782608695652174,Successmaker
TX,623.0,JOBSTART,4,1,431.22222222222223,,,,13.75,JOBSTART
TX,726.0,Project CRISS®,3,1,578.125,-0.0166493649416042,-0.0321735993734571,33.33333333333333,-0.6666666666666666,Project CRISS®
TX,742.0,READ 180®,3,1,187.33333333333331,0.34881339986456966,0.237108477373884,100.0,13.0,READ 180®
TX,750.0,Core-Plus Mathematics,9,1,462.72727272727275,0.3750378161015652,0.289480191481847,77.77777777777779,13.0,Core-Plus Mathematics
TX,797.0,Linked Learning Communities,18,1,6876.0,,,,1.2777777777777777,Linked Learning Communities
TX,814.0,Summer Counseling,12,1,9686.666666666666,0.052381933073295146,0.06934858056794045,66.66666666666666,2.0833333333333335,Summer Counseling
TX,818.0,Cognitive Tutor Algebra I,6,3,4213.619047619048,0.07118220383737028,0.07118220383737028,50.0,0.8333333333333334,Cognitive Tutor Algebra I
TX,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
TX,1175.0,Math Expressions,9,1,1513.5,0.05732518513555702,0.0275963385712838,88.88888888888889,2.2222222222222223,Math Expressions
TX,1194.0,Integrated Basic Education and Skills Training (I-BEST),5,1,1294.25,0.357605673807994,0.357605673807994,100.0,5.8,Integrated Basic Education and Skills Training (I-BEST)
TX,1572.0,Leadership and Assistance for Science Education Reform (LASER),72,1,21627.666666666664,0.028279045182326816,0.015567806015207152,56.94444444444444,1.1527777777777777,Leadership and Assistance for Science Education Reform (LASER)
UT,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
UT,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
VA,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
VA,277.0,Shared Book Reading,2,1,283.0,0.1550845546393858,0.1550845546393858,100.0,6.0,Shared Book Reading
VA,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
VA,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,278.75,-0.0478485262082611,-0.0478485262082611,50.0,-2.0,Scott Foresman-Addison Wesley Elementary Mathematics
VA,326.0,Vocabulary Improvement Program for English Language Learners and Their Classmates (VIP),6,1,32.0,0.42597808017449806,0.4391422737381395,83.33333333333334,16.0,Vocabulary Improvement Program for English Language Learners and Their Classmates (VIP)
VA,380.0,Transition Mathematics,3,1,220.20000000000002,0.19659720964456398,0.167228420541107,100.0,7.666666666666667,Transition Mathematics
VA,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
WA,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
WA,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
WA,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,278.75,-0.0478485262082611,-0.0478485262082611,50.0,-2.0,Scott Foresman-Addison Wesley Elementary Mathematics
WA,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
WA,380.0,Transition Mathematics,3,1,220.20000000000002,0.19659720964456398,0.167228420541107,100.0,7.666666666666667,Transition Mathematics
WA,434.0,Summer Training and Education Program (STEP),4,1,1285.5,,,,-0.75,Summer Training and Education Program (STEP)
WA,718.0,Service and Conservation Corps,1,1,156.5,,,,-2.0,Service and Conservation Corps
WA,795.0,Fast Track: Elementary School,21,1,3938.75,0.12056809650149178,0.119210382984614,71.42857142857143,4.761904761904762,Fast Track: Elementary School
WA,1279.0,Prentice Hall/Pearson Literature© (2007-15),9,1,1666.0,0.003192531396614089,-0.0079294074023467,44.44444444444444,0.2222222222222222,Prentice Hall/Pearson Literature© (2007-15)
WA,1581.0,Year Up,1,1,232.375,1.0008220792979,1.0008220792979,100.0,34.0,Year Up
WI,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
WI,393.0,National Guard Youth ChalleNGe Program,1,1,119.60000000000001,,,,23.0,National Guard Youth ChalleNGe Program
WI,726.0,Project CRISS®,3,1,578.125,-0.0166493649416042,-0.0321735993734571,33.33333333333333,-0.6666666666666666,Project CRISS®
WV,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
WY,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,278.75,-0.0478485262082611,-0.0478485262082611,50.0,-2.0,Scott Foresman-Addison Wesley Elementary Mathematics
